emoji,description,aliases/0,aliases/1,aliases/2,1: :aliases/0: | :aliases/1: | :aliases/2:,tags/0,tags/1,tags/2,tags/3,emoticons/0,emoticons/1,emoticons/2,emoticons/3,emoticons/4,emoticons/5,emoticons/6,emoticons/7,emoticons/8,emoticons/9,emoticons/10,emoticons/11,emoticons/12,emoticons/13,emoticons/14,emoticons/15,emoticons/16,emoticons/17,emoticons/18,emoticons/19,emoticons/20,emoticons/21,emoticons/22,emoticons/23,emoticons/24,emoticons/25,emoticons/26,emoticons/27,emoticons/28,emoticons/29,emoticons/30,emoticons/31,emoticons/32,emoticons/33,emoticons/34,emoticons/35
🅿️,negative squared latin capital letter p,parking,,,708: :parking: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♿,wheelchair symbol,wheelchair,,,709: :wheelchair: | :: | ::,accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚭,no smoking symbol,no_smoking,,,710: :no_smoking: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈷️,squared cjk unified ideograph-6708,u6708,,,711: :u6708: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈸,squared cjk unified ideograph-7533,u7533,,,712: :u7533: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈂️,squared katakana sa,sa,,,713: :sa: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ⓜ️,circled latin capital letter m,m,,,714: :m: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🛂,passport control,passport_control,,,715: :passport_control: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🛄,baggage claim,baggage_claim,,,716: :baggage_claim: | :: | ::,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🛅,left luggage,left_luggage,,,717: :left_luggage: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🛃,customs,customs,,,718: :customs: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🉑,circled ideograph accept,accept,,,719: :accept: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
㊙️,circled ideograph secret,secret,,,720: :secret: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
㊗️,circled ideograph congratulation,congratulations,,,721: :congratulations: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆑,squared cl,cl,,,722: :cl: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆘,squared sos,sos,,,723: :sos: | :: | ::,help,emergency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆔,squared id,id,,,724: :id: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚫,no entry sign,no_entry_sign,,,725: :no_entry_sign: | :: | ::,block,forbidden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔞,no one under eighteen symbol,underage,,,726: :underage: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
📵,no mobile phones,no_mobile_phones,,,727: :no_mobile_phones: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚯,do not litter symbol,do_not_litter,,,728: :do_not_litter: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚱,non-potable water symbol,non-potable_water,,,729: :non-potable_water: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚳,no bicycles,no_bicycles,,,730: :no_bicycles: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚷,no pedestrians,no_pedestrians,,,731: :no_pedestrians: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚸,children crossing,children_crossing,,,732: :children_crossing: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛔,no entry,no_entry,,,733: :no_entry: | :: | ::,limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
✳️,eight spoked asterisk,eight_spoked_asterisk,,,734: :eight_spoked_asterisk: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❇️,sparkle,sparkle,,,735: :sparkle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❎,negative squared cross mark,negative_squared_cross_mark,,,736: :negative_squared_cross_mark: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
✅,white heavy check mark,white_check_mark,,,737: :white_check_mark: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
✴️,eight pointed black star,eight_pointed_black_star,,,738: :eight_pointed_black_star: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💟,heart decoration,heart_decoration,,,739: :heart_decoration: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆚,squared vs,vs,,,740: :vs: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
📳,vibration mode,vibration_mode,,,741: :vibration_mode: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
📴,mobile phone off,mobile_phone_off,,,742: :mobile_phone_off: | :: | ::,mute,off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🅰️,negative squared latin capital letter a,a,,,743: :a: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🅱️,negative squared latin capital letter b,b,,,744: :b: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆎,negative squared ab,ab,,,745: :ab: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🅾️,negative squared latin capital letter o,o2,,,746: :o2: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💠,diamond shape with a dot inside,diamond_shape_with_a_dot_inside,,,747: :diamond_shape_with_a_dot_inside: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
➿,double curly loop,loop,,,748: :loop: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♻️,black universal recycling symbol,recycle,,,749: :recycle: | :: | ::,environment,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♈,aries,aries,,,750: :aries: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♉,taurus,taurus,,,751: :taurus: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♊,gemini,gemini,,,752: :gemini: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♋,cancer,cancer,,,753: :cancer: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♌,leo,leo,,,754: :leo: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♍,virgo,virgo,,,755: :virgo: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♎,libra,libra,,,756: :libra: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♏,scorpius,scorpius,,,757: :scorpius: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♐,sagittarius,sagittarius,,,758: :sagittarius: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♑,capricorn,capricorn,,,759: :capricorn: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♒,aquarius,aquarius,,,760: :aquarius: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♓,pisces,pisces,,,761: :pisces: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛎,ophiuchus,ophiuchus,,,762: :ophiuchus: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔯,six pointed star with middle dot,six_pointed_star,,,763: :six_pointed_star: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏧,automated teller machine,atm,,,764: :atm: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💹,chart with upwards trend and yen sign,chart,,,765: :chart: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💲,heavy dollar sign,heavy_dollar_sign,,,766: :heavy_dollar_sign: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💱,currency exchange,currency_exchange,,,767: :currency_exchange: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
©️,copyright sign,copyright,,,768: :copyright: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
®️,registered sign,registered,,,769: :registered: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
™️,trade mark sign,tm,,,770: :tm: | :: | ::,trademark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❌,cross mark,x,,,771: :x: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
‼️,double exclamation mark,bangbang,,,772: :bangbang: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⁉️,exclamation question mark,interrobang,,,773: :interrobang: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❗,heavy exclamation mark symbol,exclamation,heavy_exclamation_mark,,774: :exclamation: | :heavy_exclamation_mark: | ::,bang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❓,black question mark ornament,question,,,775: :question: | :: | ::,confused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❕,white exclamation mark ornament,grey_exclamation,,,776: :grey_exclamation: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
❔,white question mark ornament,grey_question,,,777: :grey_question: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⭕,heavy large circle,o,,,778: :o: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔝,top with upwards arrow above,top,,,779: :top: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔚,end with leftwards arrow above,end,,,780: :end: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔙,back with leftwards arrow above,back,,,781: :back: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔛,on with exclamation mark with left right arrow above,on,,,782: :on: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔜,soon with rightwards arrow above,soon,,,783: :soon: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔃,clockwise downwards and upwards open circle arrows,arrows_clockwise,,,784: :arrows_clockwise: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕛,clock face twelve oclock,clock12,,,785: :clock12: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕧,clock face twelve-thirty,clock1230,,,786: :clock1230: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕐,clock face one oclock,clock1,,,787: :clock1: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕜,clock face one-thirty,clock130,,,788: :clock130: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕑,clock face two oclock,clock2,,,789: :clock2: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕝,clock face two-thirty,clock230,,,790: :clock230: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕒,clock face three oclock,clock3,,,791: :clock3: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕞,clock face three-thirty,clock330,,,792: :clock330: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕓,clock face four oclock,clock4,,,793: :clock4: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕟,clock face four-thirty,clock430,,,794: :clock430: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕔,clock face five oclock,clock5,,,795: :clock5: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕠,clock face five-thirty,clock530,,,796: :clock530: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕕,clock face six oclock,clock6,,,797: :clock6: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕖,clock face seven oclock,clock7,,,798: :clock7: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕗,clock face eight oclock,clock8,,,799: :clock8: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕘,clock face nine oclock,clock9,,,800: :clock9: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕙,clock face ten oclock,clock10,,,801: :clock10: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕚,clock face eleven oclock,clock11,,,802: :clock11: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕡,clock face six-thirty,clock630,,,803: :clock630: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕢,clock face seven-thirty,clock730,,,804: :clock730: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕣,clock face eight-thirty,clock830,,,805: :clock830: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕤,clock face nine-thirty,clock930,,,806: :clock930: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕥,clock face ten-thirty,clock1030,,,807: :clock1030: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🕦,clock face eleven-thirty,clock1130,,,808: :clock1130: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
✖️,heavy multiplication x,heavy_multiplication_x,,,809: :heavy_multiplication_x: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
➕,heavy plus sign,heavy_plus_sign,,,810: :heavy_plus_sign: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
➖,heavy minus sign,heavy_minus_sign,,,811: :heavy_minus_sign: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
➗,heavy division sign,heavy_division_sign,,,812: :heavy_division_sign: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♠️,black spade suit,spades,,,813: :spades: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♥️,black heart suit,hearts,,,814: :hearts: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♣️,black club suit,clubs,,,815: :clubs: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♦️,black diamond suit,diamonds,,,816: :diamonds: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💮,white flower,white_flower,,,817: :white_flower: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💯,hundred points symbol,100,,,818: :100: | :: | ::,score,perfect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
✔️,heavy check mark,heavy_check_mark,,,819: :heavy_check_mark: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
☑️,ballot box with check,ballot_box_with_check,,,820: :ballot_box_with_check: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔘,radio button,radio_button,,,821: :radio_button: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔗,link symbol,link,,,822: :link: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
➰,curly loop,curly_loop,,,823: :curly_loop: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
〰️,wavy dash,wavy_dash,,,824: :wavy_dash: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
〽️,part alternation mark,part_alternation_mark,,,825: :part_alternation_mark: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔱,trident emblem,trident,,,826: :trident: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◼️,black medium square,black_medium_square,,,827: :black_medium_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◻️,white medium square,white_medium_square,,,828: :white_medium_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◾,black medium small square,black_medium_small_square,,,829: :black_medium_small_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◽,white medium small square,white_medium_small_square,,,830: :white_medium_small_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
▪️,black small square,black_small_square,,,831: :black_small_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
▫️,white small square,white_small_square,,,832: :white_small_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔺,up-pointing red triangle,small_red_triangle,,,833: :small_red_triangle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔲,black square button,black_square_button,,,834: :black_square_button: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔳,white square button,white_square_button,,,835: :white_square_button: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⚫,medium black circle,black_circle,,,836: :black_circle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⚪,medium white circle,white_circle,,,837: :white_circle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔴,large red circle,red_circle,,,838: :red_circle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔵,large blue circle,large_blue_circle,,,839: :large_blue_circle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔻,down-pointing red triangle,small_red_triangle_down,,,840: :small_red_triangle_down: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⬜,white large square,white_large_square,,,841: :white_large_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⬛,black large square,black_large_square,,,842: :black_large_square: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔶,large orange diamond,large_orange_diamond,,,843: :large_orange_diamond: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔷,large blue diamond,large_blue_diamond,,,844: :large_blue_diamond: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔸,small orange diamond,small_orange_diamond,,,845: :small_orange_diamond: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔹,small blue diamond,small_blue_diamond,,,846: :small_blue_diamond: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
